172.515, 129.650, 8.333, 21.968 False
172.237, 129.650, 8.333, 22.001 False
171.959, 129.650, 8.333, 22.034 False
171.682, 129.649, 8.333, 22.067 False
171.404, 129.649, 8.333, 22.100 False
171.126, 129.649, 8.333, 22.133 False
170.848, 129.648, 8.333, 22.166 False
170.571, 129.648, 8.333, 22.199 False
170.293, 129.647, 8.333, 22.232 False
170.015, 129.646, 8.333, 22.265 False
169.737, 129.645, 8.333, 22.298 False
169.460, 129.644, 8.333, 22.331 False
169.182, 129.643, 8.330, 22.364 False
168.905, 129.642, 8.305, 22.397 False
168.630, 129.641, 8.246, 22.430 False
168.358, 129.640, 8.157, 22.463 False
168.089, 129.638, 8.044, 22.496 False
167.825, 129.637, 7.911, 22.529 False
167.566, 129.636, 7.764, 22.562 False
167.312, 129.635, 7.607, 22.595 False
167.064, 129.634, 7.441, 22.628 False
166.821, 129.633, 7.272, 22.661 False
166.584, 129.631, 7.099, 22.694 False
166.353, 129.630, 6.931, 22.727 False
166.126, 129.629, 6.767, 22.760 False
165.905, 129.628, 6.614, 22.793 False
165.689, 129.626, 6.465, 22.826 False
165.477, 129.625, 6.328, 22.859 False
165.270, 129.624, 6.198, 22.892 False
165.066, 129.622, 6.082, 22.925 False
164.866, 129.621, 5.978, 22.958 False
164.669, 129.620, 5.892, 22.991 False
164.474, 129.618, 5.823, 23.024 False
164.280, 129.617, 5.770, 23.057 False
164.088, 129.616, 5.735, 23.090 False
163.897, 129.614, 5.712, 23.123 False
163.706, 129.613, 5.705, 23.156 False
163.515, 129.612, 5.700, 23.189 False
163.324, 129.611, 5.694, 23.222 False
163.134, 129.609, 5.685, 23.255 False
162.944, 129.608, 5.678, 23.288 False
162.754, 129.607, 5.672, 23.321 False
162.565, 129.605, 5.668, 23.354 False
162.376, 129.604, 5.665, 23.387 False
162.187, 129.602, 5.661, 23.420 False
161.998, 129.601, 5.655, 23.453 False
161.809, 129.600, 5.646, 23.486 False
161.621, 129.598, 5.636, 23.519 False
161.433, 129.597, 5.623, 23.552 False
161.246, 129.595, 5.609, 23.585 False
161.059, 129.594, 5.592, 23.618 False
160.873, 129.593, 5.574, 23.651 False
160.688, 129.591, 5.554, 23.684 False
160.503, 129.590, 5.534, 23.717 False
160.319, 129.588, 5.511, 23.750 False
160.136, 129.587, 5.488, 23.783 False
159.954, 129.586, 5.464, 23.816 False
159.772, 129.584, 5.439, 23.849 False
159.592, 129.583, 5.412, 23.882 False
159.412, 129.581, 5.386, 23.915 False
159.233, 129.580, 5.356, 23.948 False
159.055, 129.579, 5.330, 23.981 False
158.878, 129.577, 5.306, 24.014 False
158.702, 129.576, 5.289, 24.047 False
158.525, 129.575, 5.281, 24.080 False
158.349, 129.573, 5.280, 24.113 False
158.173, 129.572, 5.291, 24.146 False
157.996, 129.570, 5.311, 24.179 False
157.818, 129.569, 5.342, 24.212 False
157.638, 129.568, 5.379, 24.245 False
157.457, 129.566, 5.420, 24.278 False
157.275, 129.565, 5.460, 24.311 False
157.092, 129.564, 5.498, 24.344 False
156.907, 129.562, 5.532, 24.377 False
156.722, 129.561, 5.560, 24.410 False
156.536, 129.559, 5.583, 24.443 False
156.349, 129.558, 5.600, 24.476 False
156.162, 129.557, 5.612, 24.509 False
155.975, 129.555, 5.619, 24.542 False
155.788, 129.554, 5.622, 24.575 False
155.600, 129.553, 5.619, 24.608 False
155.413, 129.552, 5.614, 24.641 False
155.227, 129.551, 5.604, 24.674 False
155.040, 129.550, 5.593, 24.707 False
154.854, 129.550, 5.579, 24.740 False
154.669, 129.549, 5.564, 24.773 False
154.484, 129.548, 5.547, 24.806 False
154.300, 129.547, 5.528, 24.839 False
154.116, 129.546, 5.507, 24.872 False
153.933, 129.545, 5.486, 24.905 False
153.751, 129.544, 5.464, 24.938 False
153.570, 129.543, 5.445, 24.971 False
153.389, 129.542, 5.428, 25.004 False
153.208, 129.541, 5.416, 25.037 False
153.028, 129.540, 5.411, 25.070 False
152.847, 129.539, 5.413, 25.103 False
152.666, 129.538, 5.427, 25.136 False
152.484, 129.537, 5.449, 25.169 False
152.302, 129.536, 5.484, 25.202 False
152.117, 129.535, 5.525, 25.235 False
151.932, 129.534, 5.569, 25.268 False
151.745, 129.533, 5.610, 25.301 False
151.556, 129.532, 5.647, 25.334 False
151.367, 129.531, 5.678, 25.367 False
151.177, 129.530, 5.703, 25.400 False
150.986, 129.529, 5.722, 25.433 False
150.795, 129.528, 5.736, 25.466 False
150.604, 129.527, 5.745, 25.499 False
150.412, 129.526, 5.749, 25.532 False
150.221, 129.525, 5.750, 25.565 False
150.029, 129.524, 5.746, 25.598 False
149.838, 129.523, 5.739, 25.631 False
149.647, 129.522, 5.727, 25.664 False
149.457, 129.521, 5.713, 25.697 False
149.267, 129.520, 5.695, 25.730 False
149.078, 129.519, 5.676, 25.763 False
148.889, 129.518, 5.656, 25.796 False
148.701, 129.517, 5.636, 25.829 False
148.514, 129.518, 5.612, 25.862 False
148.328, 129.517, 5.589, 25.895 False
148.142, 129.516, 5.563, 25.928 False
147.957, 129.516, 5.539, 25.961 False
147.774, 129.515, 5.514, 25.994 False
147.590, 129.514, 5.494, 26.027 False
147.408, 129.514, 5.479, 26.060 False
147.225, 129.513, 5.471, 26.093 False
147.043, 129.512, 5.472, 26.126 False
146.860, 129.512, 5.482, 26.159 False
146.676, 129.511, 5.504, 26.192 False
146.492, 129.510, 5.534, 26.225 False
146.306, 129.510, 5.573, 26.258 False
146.119, 129.509, 5.616, 26.291 False
145.930, 129.508, 5.659, 26.324 False
145.740, 129.508, 5.697, 26.357 False
145.549, 129.507, 5.727, 26.390 False
145.357, 129.506, 5.750, 26.423 False
145.165, 129.506, 5.767, 26.456 False
144.973, 129.505, 5.779, 26.489 False
144.780, 129.504, 5.786, 26.522 False
144.587, 129.504, 5.788, 26.555 False
144.394, 129.503, 5.787, 26.588 False
144.201, 129.502, 5.782, 26.621 False
144.009, 129.502, 5.774, 26.654 False
143.817, 129.501, 5.763, 26.687 False
143.625, 129.501, 5.748, 26.720 False
143.434, 129.500, 5.732, 26.753 False
143.244, 129.499, 5.710, 26.786 False
143.054, 129.499, 5.688, 26.819 False
142.865, 129.498, 5.662, 26.852 False
142.678, 129.498, 5.637, 26.885 False
142.490, 129.497, 5.611, 26.918 False
142.304, 129.497, 5.586, 26.951 False
142.119, 129.496, 5.563, 26.984 False
141.934, 129.495, 5.543, 27.017 False
141.749, 129.495, 5.529, 27.050 False
141.565, 129.494, 5.521, 27.083 False
141.381, 129.494, 5.522, 27.116 False
141.197, 129.493, 5.531, 27.149 False
141.012, 129.493, 5.551, 27.182 False
140.826, 129.492, 5.579, 27.215 False
140.638, 129.492, 5.615, 27.248 False
140.450, 129.491, 5.655, 27.281 False
140.260, 129.491, 5.699, 27.314 False
140.068, 129.490, 5.740, 27.347 False
139.876, 129.490, 5.774, 27.380 False
139.682, 129.489, 5.800, 27.413 False
139.488, 129.489, 5.818, 27.446 False
139.294, 129.489, 5.830, 27.479 False
139.100, 129.488, 5.837, 27.512 False
138.905, 129.488, 5.839, 27.545 False
138.711, 129.487, 5.836, 27.578 False
138.516, 129.487, 5.831, 27.611 False
138.322, 129.486, 5.821, 27.644 False
138.129, 129.486, 5.809, 27.677 False
137.936, 129.485, 5.794, 27.710 False
137.743, 129.485, 5.777, 27.743 False
137.551, 129.485, 5.756, 27.776 False
137.360, 129.484, 5.735, 27.809 False
137.170, 129.484, 5.709, 27.842 False
136.980, 129.483, 5.682, 27.875 False
136.792, 129.483, 5.652, 27.908 False
136.604, 129.483, 5.623, 27.941 False
136.418, 129.482, 5.595, 27.974 False
136.232, 129.482, 5.570, 28.007 False
136.047, 129.482, 5.548, 28.040 False
135.862, 129.481, 5.532, 28.073 False
135.678, 129.481, 5.523, 28.106 False
135.494, 129.481, 5.522, 28.139 False
135.309, 129.480, 5.532, 28.172 False
135.124, 129.480, 5.549, 28.205 False
134.938, 129.480, 5.577, 28.238 False
134.751, 129.479, 5.611, 28.271 False
134.563, 129.479, 5.650, 28.304 False
134.373, 129.479, 5.686, 28.337 False
134.182, 129.479, 5.715, 28.370 False
133.991, 129.478, 5.728, 28.403 False
133.801, 129.478, 5.717, 28.436 False
133.611, 129.478, 5.680, 28.469 False
133.424, 129.478, 5.623, 28.502 False
133.238, 129.477, 5.548, 28.535 False
133.056, 129.477, 5.458, 28.568 False
132.878, 129.477, 5.353, 28.601 False
132.703, 129.477, 5.236, 28.634 False
132.532, 129.476, 5.108, 28.667 False
132.366, 129.476, 4.972, 28.700 False
132.205, 129.476, 4.821, 28.733 False
132.049, 129.476, 4.665, 28.766 False
131.898, 129.476, 4.506, 28.799 False
131.753, 129.477, 4.352, 28.832 False
131.612, 129.477, 4.199, 28.865 False
131.477, 129.477, 4.052, 28.898 False
131.345, 129.477, 3.911, 28.931 False
131.219, 129.477, 3.775, 28.964 False
131.097, 129.477, 3.648, 28.997 False
130.978, 129.478, 3.521, 29.030 False
130.864, 129.478, 3.406, 29.063 False
130.753, 129.478, 3.288, 29.096 False
130.646, 129.478, 3.184, 29.129 False
130.543, 129.478, 3.074, 29.162 False
130.443, 129.479, 2.979, 29.195 False
130.346, 129.479, 2.890, 29.228 False
130.251, 129.479, 2.799, 29.261 False
130.160, 129.479, 2.708, 29.294 False
130.072, 129.479, 2.618, 29.327 False
129.987, 129.479, 2.529, 29.360 False
129.904, 129.479, 2.442, 29.393 False
129.825, 129.479, 2.357, 29.426 False
129.748, 129.480, 2.274, 29.459 False
129.674, 129.480, 2.193, 29.492 False
129.603, 129.481, 2.114, 29.525 False
129.534, 129.481, 2.039, 29.558 False
129.468, 129.481, 1.965, 29.591 False
129.404, 129.481, 1.894, 29.624 False
129.342, 129.481, 1.825, 29.657 False
129.283, 129.482, 1.759, 29.690 False
129.226, 129.482, 1.695, 29.723 False
129.171, 129.482, 1.633, 29.756 False
129.117, 129.482, 1.574, 29.789 False
129.066, 129.482, 1.516, 29.822 False
129.017, 129.482, 1.461, 29.855 False
128.969, 129.482, 1.407, 29.888 False
128.924, 129.482, 1.356, 29.921 False
128.879, 129.482, 1.306, 29.954 False
128.837, 129.482, 1.258, 29.987 False
128.796, 129.483, 1.212, 30.020 False
128.756, 129.483, 1.168, 30.053 False
128.719, 129.484, 1.122, 30.086 False
128.683, 129.485, 1.045, 30.119 False
128.649, 129.485, 1.003, 30.152 False
128.617, 129.485, 0.950, 30.185 False
128.587, 129.485, 0.888, 30.218 False
128.559, 129.485, 0.827, 30.251 False
128.533, 129.485, 0.774, 30.284 False
128.508, 129.485, 0.734, 30.317 False
128.484, 129.485, 0.716, 30.350 False
128.459, 129.485, 0.727, 30.383 False
128.434, 129.485, 0.779, 30.416 False
128.401, 129.486, 0.986, 30.449 False
128.363, 129.486, 1.144, 30.482 False
128.321, 129.486, 1.235, 30.515 False
128.278, 129.486, 1.283, 30.548 False
128.233, 129.486, 1.347, 30.581 False
128.185, 129.486, 1.445, 30.614 False
128.133, 129.486, 1.579, 30.647 False
128.076, 129.486, 1.734, 30.680 False
128.013, 129.487, 1.874, 30.713 False
127.947, 129.487, 1.999, 30.746 False
127.876, 129.487, 2.124, 30.779 False
127.802, 129.487, 2.256, 30.812 False
127.723, 129.487, 2.395, 30.845 False
127.639, 129.488, 2.540, 30.878 False
127.550, 129.488, 2.689, 30.911 False
127.456, 129.488, 2.841, 30.944 False
127.357, 129.488, 2.993, 30.977 False
127.253, 129.489, 3.143, 31.010 False
127.144, 129.489, 3.296, 31.043 False
127.030, 129.489, 3.450, 31.076 False
126.911, 129.490, 3.606, 31.109 False
126.786, 129.490, 3.762, 31.142 False
126.657, 129.490, 3.919, 31.175 False
126.522, 129.491, 4.076, 31.208 False
126.382, 129.491, 4.232, 31.241 False
126.237, 129.491, 4.388, 31.274 False
126.087, 129.492, 4.541, 31.307 False
125.931, 129.492, 4.689, 31.340 False
125.771, 129.493, 4.829, 31.373 False
125.607, 129.493, 4.958, 31.406 False
125.439, 129.493, 5.076, 31.439 False
125.268, 129.494, 5.179, 31.472 False
125.093, 129.494, 5.268, 31.505 False
124.916, 129.495, 5.343, 31.538 False
124.737, 129.495, 5.407, 31.571 False
124.556, 129.496, 5.458, 31.604 False
124.374, 129.496, 5.500, 31.637 False
124.190, 129.497, 5.532, 31.670 False
124.006, 129.497, 5.557, 31.703 False
123.821, 129.497, 5.568, 31.736 False
123.636, 129.498, 5.564, 31.769 False
123.452, 129.498, 5.552, 31.802 False
123.268, 129.499, 5.543, 31.835 False
123.084, 129.499, 5.536, 31.868 False
122.900, 129.499, 5.531, 31.901 False
122.717, 129.500, 5.525, 31.934 False
122.533, 129.500, 5.519, 31.967 False
122.350, 129.501, 5.511, 32.000 False
122.167, 129.500, 5.502, 32.033 False
121.984, 129.500, 5.489, 32.066 False
121.802, 129.501, 5.475, 32.099 False
121.620, 129.500, 5.457, 32.132 False
121.439, 129.500, 5.439, 32.165 False
121.258, 129.500, 5.420, 32.198 False
121.078, 129.500, 5.405, 32.231 False
120.899, 129.499, 5.395, 32.264 False
120.719, 129.498, 5.393, 32.297 False
120.539, 129.498, 5.401, 32.330 False
120.358, 129.498, 5.418, 32.363 False
120.177, 129.498, 5.448, 32.396 False
119.994, 129.498, 5.479, 32.429 False
119.811, 129.497, 5.501, 32.462 False
119.627, 129.497, 5.511, 32.495 False
119.443, 129.497, 5.512, 32.528 False
119.260, 129.497, 5.507, 32.561 False
119.077, 129.497, 5.496, 32.594 False
118.894, 129.497, 5.482, 32.627 False
118.712, 129.496, 5.465, 32.660 False
118.531, 129.496, 5.447, 32.693 False
118.350, 129.496, 5.426, 32.726 False
118.170, 129.496, 5.405, 32.759 False
117.990, 129.496, 5.382, 32.792 False
117.812, 129.495, 5.359, 32.825 False
117.634, 129.495, 5.334, 32.858 False
117.457, 129.495, 5.309, 32.891 False
117.281, 129.495, 5.282, 32.924 False
117.105, 129.495, 5.257, 32.957 False
116.931, 129.495, 5.229, 32.990 False
116.757, 129.495, 5.203, 33.023 False
116.585, 129.494, 5.175, 33.056 False
116.413, 129.494, 5.147, 33.089 False
116.243, 129.494, 5.117, 33.122 False
116.073, 129.494, 5.082, 33.155 False
115.905, 129.494, 5.046, 33.188 False
115.737, 129.494, 5.010, 33.221 False
115.571, 129.493, 4.981, 33.254 False
115.406, 129.493, 4.951, 33.287 False
115.242, 129.493, 4.916, 33.320 False
115.079, 129.493, 4.879, 33.353 False
114.918, 129.493, 4.834, 33.386 False
114.758, 129.493, 4.776, 33.419 False
114.601, 129.493, 4.720, 33.452 False
114.445, 129.493, 4.673, 33.485 False
114.290, 129.492, 4.623, 33.518 False
114.138, 129.492, 4.565, 33.551 False
113.987, 129.492, 4.505, 33.584 False
113.839, 129.492, 4.441, 33.617 False
113.692, 129.492, 4.386, 33.650 False
113.547, 129.492, 4.342, 33.683 False
113.404, 129.492, 4.296, 33.716 False
113.262, 129.492, 4.239, 33.749 False
113.122, 129.492, 4.186, 33.782 False
112.984, 129.491, 4.142, 33.815 False
112.847, 129.491, 4.094, 33.848 False
112.712, 129.491, 4.038, 33.881 False
112.579, 129.491, 3.980, 33.914 False
112.448, 129.492, 3.919, 33.947 False
112.318, 129.492, 3.867, 33.980 False
112.191, 129.493, 3.826, 34.013 False
112.064, 129.493, 3.780, 34.046 False
111.939, 129.493, 3.727, 34.079 False
111.817, 129.493, 3.671, 34.112 False
111.696, 129.493, 3.613, 34.145 False
111.577, 129.493, 3.556, 34.178 False
111.460, 129.493, 3.499, 34.211 False
111.344, 129.493, 3.443, 34.244 False
111.231, 129.493, 3.387, 34.277 False
111.119, 129.493, 3.337, 34.310 False
111.009, 129.493, 3.297, 34.343 False
110.900, 129.493, 3.252, 34.376 False
110.793, 129.493, 3.202, 34.409 False
110.688, 129.491, 3.149, 34.442 False
110.584, 129.491, 3.096, 34.475 False
110.482, 129.491, 3.043, 34.508 False
110.382, 129.491, 2.989, 34.541 False
110.284, 129.490, 2.935, 34.574 False
110.187, 129.490, 2.881, 34.607 False
110.093, 129.490, 2.828, 34.640 False
110.000, 129.490, 2.775, 34.673 False
109.909, 129.490, 2.723, 34.706 False
109.819, 129.490, 2.670, 34.739 False
109.732, 129.492, 2.616, 34.772 False
109.646, 129.492, 2.564, 34.805 False
109.562, 129.492, 2.514, 34.838 False
109.479, 129.492, 2.448, 34.871 False
109.399, 129.492, 2.388, 34.904 False
109.321, 129.492, 2.338, 34.937 False
109.244, 129.490, 2.292, 34.970 False
109.170, 129.490, 2.228, 35.003 False
109.097, 129.490, 2.168, 35.036 False
109.026, 129.490, 2.114, 35.069 False
108.957, 129.490, 2.062, 35.102 False
108.889, 129.490, 2.009, 35.135 False
108.823, 129.490, 1.971, 35.168 False
108.759, 129.490, 1.924, 35.201 False
108.697, 129.490, 1.848, 35.234 False
108.637, 129.490, 1.780, 35.267 False
108.579, 129.490, 1.719, 35.300 False
108.523, 129.490, 1.660, 35.333 False
108.469, 129.490, 1.599, 35.366 False
108.417, 129.491, 1.562, 35.399 False
108.366, 129.491, 1.519, 35.432 False
108.316, 129.490, 1.476, 35.465 False
108.269, 129.490, 1.404, 35.498 False
108.223, 129.490, 1.371, 35.531 False
108.178, 129.490, 1.333, 35.564 False
108.134, 129.490, 1.293, 35.597 False
108.092, 129.490, 1.253, 35.630 False
108.051, 129.490, 1.213, 35.663 False
108.012, 129.490, 1.173, 35.696 False
107.974, 129.490, 1.133, 35.729 False
107.937, 129.490, 1.094, 35.762 False
107.901, 129.492, 1.054, 35.795 False
107.867, 129.492, 1.018, 35.828 False
107.834, 129.492, 0.982, 35.861 False
107.802, 129.492, 0.947, 35.894 False
107.771, 129.492, 0.913, 35.927 False
107.742, 129.492, 0.880, 35.960 False
107.713, 129.492, 0.848, 35.993 False
107.685, 129.492, 0.817, 36.026 False
107.659, 129.492, 0.788, 36.059 False
107.633, 129.492, 0.759, 36.092 False
107.608, 129.492, 0.731, 36.125 False
107.585, 129.492, 0.705, 36.158 False
107.562, 129.492, 0.679, 36.191 False
107.540, 129.492, 0.654, 36.224 False
107.518, 129.492, 0.630, 36.257 False
107.498, 129.491, 0.606, 36.290 False
107.478, 129.491, 0.584, 36.323 False
107.459, 129.491, 0.563, 36.356 False
107.441, 129.491, 0.542, 36.389 False
107.423, 129.490, 0.521, 36.422 False
107.406, 129.490, 0.503, 36.455 False
107.390, 129.491, 0.483, 36.488 False
107.374, 129.491, 0.466, 36.521 False
107.359, 129.491, 0.449, 36.554 False
107.344, 129.491, 0.433, 36.587 False
107.330, 129.491, 0.417, 36.620 False
107.317, 129.491, 0.402, 36.653 False
107.304, 129.491, 0.387, 36.686 False
107.291, 129.491, 0.373, 36.719 False
107.279, 129.491, 0.359, 36.752 False
107.267, 129.491, 0.346, 36.785 False
107.256, 129.491, 0.333, 36.818 False
107.245, 129.491, 0.321, 36.851 False
107.234, 129.491, 0.310, 36.884 False
107.224, 129.491, 0.298, 36.917 False
107.215, 129.491, 0.287, 36.950 False
107.205, 129.491, 0.277, 36.983 False
107.196, 129.491, 0.267, 37.016 False
107.188, 129.491, 0.257, 37.049 False
107.179, 129.491, 0.248, 37.082 False
107.171, 129.491, 0.239, 37.115 False
107.163, 129.491, 0.230, 37.148 False
107.156, 129.491, 0.221, 37.181 False
107.149, 129.491, 0.213, 37.214 False
107.142, 129.491, 0.206, 37.247 False
107.135, 129.491, 0.198, 37.280 False
107.129, 129.491, 0.191, 37.313 False
107.122, 129.491, 0.184, 37.346 False
107.116, 129.491, 0.177, 37.379 False
107.111, 129.491, 0.171, 37.412 False
107.105, 129.491, 0.164, 37.445 False
107.100, 129.491, 0.158, 37.478 False
107.094, 129.491, 0.153, 37.511 False
107.090, 129.491, 0.147, 37.544 False
107.085, 129.491, 0.142, 37.577 False
107.080, 129.491, 0.136, 37.610 False
107.076, 129.491, 0.131, 37.643 False
107.071, 129.491, 0.127, 37.676 False
107.067, 129.491, 0.122, 37.709 False
107.063, 129.491, 0.118, 37.742 False
107.059, 129.491, 0.113, 37.775 False
107.056, 129.491, 0.109, 37.808 False
107.052, 129.491, 0.105, 37.841 False
107.049, 129.491, 0.101, 37.874 False
107.045, 129.491, 0.098, 37.907 False
107.042, 129.491, 0.094, 37.940 False
107.039, 129.491, 0.091, 37.973 False
107.036, 129.491, 0.087, 38.006 False
107.033, 129.491, 0.084, 38.039 False
107.031, 129.491, 0.081, 38.072 False
107.028, 129.491, 0.078, 38.105 False
107.026, 129.490, 0.075, 38.138 False
107.023, 129.490, 0.072, 38.171 False
107.021, 129.491, 0.069, 38.204 False
107.019, 129.491, 0.067, 38.237 False
107.016, 129.491, 0.065, 38.270 False
107.016, 129.491, 0.003, 38.303 False
107.015, 129.491, 0.030, 38.336 False
107.014, 129.491, 0.025, 38.369 False
107.013, 129.491, 0.045, 38.402 False
107.011, 129.491, 0.046, 38.435 False
107.010, 129.491, 0.047, 38.468 False
107.008, 129.491, 0.046, 38.501 False
107.006, 129.491, 0.046, 38.534 False
107.005, 129.491, 0.045, 38.567 False
107.003, 129.491, 0.044, 38.600 False
107.002, 129.491, 0.043, 38.633 False
107.001, 129.491, 0.042, 38.666 False
106.999, 129.491, 0.041, 38.699 False
106.998, 129.491, 0.040, 38.732 False
106.996, 129.491, 0.038, 38.765 False
106.995, 129.491, 0.037, 38.798 False
106.994, 129.491, 0.036, 38.831 False
106.993, 129.491, 0.035, 38.864 False
106.992, 129.491, 0.034, 38.897 False
106.991, 129.491, 0.032, 38.930 False
106.990, 129.491, 0.031, 38.963 False
106.989, 129.491, 0.030, 38.996 False
106.988, 129.491, 0.029, 39.029 False
106.988, 129.490, 0.007, 39.062 False
106.988, 129.490, 0.008, 39.095 False
106.988, 129.490, 0.008, 39.128 False
106.987, 129.490, 0.009, 39.161 False
106.987, 129.490, 0.009, 39.194 False
106.987, 129.490, 0.010, 39.227 False
106.987, 129.490, 0.012, 39.260 False
106.987, 129.490, 0.014, 39.293 False
106.987, 129.490, 0.017, 39.326 False
106.986, 129.490, 0.020, 39.359 False
106.986, 129.491, 0.028, 39.392 False
106.985, 129.491, 0.031, 39.425 False
106.985, 129.491, 0.029, 39.458 False
106.984, 129.492, 0.046, 39.491 False
106.983, 129.494, 0.046, 39.524 False
106.981, 129.495, 0.045, 39.557 False
106.979, 129.496, 0.043, 39.590 False
106.978, 129.497, 0.047, 39.623 False
106.976, 129.498, 0.075, 39.656 False
106.972, 129.501, 0.093, 39.689 False
106.968, 129.505, 0.140, 39.722 False
106.962, 129.508, 0.198, 39.755 False
106.953, 129.512, 0.255, 39.788 False
106.943, 129.516, 0.295, 39.821 False
106.934, 129.518, 0.259, 39.854 False
106.923, 129.521, 0.343, 39.887 False
106.911, 129.523, 0.351, 39.920 False
106.898, 129.525, 0.396, 39.953 False
106.885, 129.527, 0.404, 39.986 False
106.871, 129.528, 0.428, 40.019 False
106.856, 129.530, 0.476, 40.052 False
106.839, 129.532, 0.542, 40.085 False
106.820, 129.536, 0.558, 40.118 False
106.801, 129.540, 0.595, 40.151 False
106.781, 129.546, 0.625, 40.184 False
106.758, 129.553, 0.680, 40.217 False
106.735, 129.562, 0.703, 40.250 False
106.713, 129.571, 0.696, 40.283 False
106.689, 129.581, 0.741, 40.316 False
106.662, 129.592, 0.817, 40.349 False
106.635, 129.603, 0.846, 40.382 False
106.605, 129.613, 0.913, 40.415 False
106.575, 129.624, 0.939, 40.448 False
106.543, 129.634, 1.018, 40.481 False
106.509, 129.644, 1.030, 40.514 False
106.475, 129.654, 1.059, 40.547 False
106.440, 129.664, 1.083, 40.580 False
106.404, 129.673, 1.128, 40.613 False
106.366, 129.684, 1.163, 40.646 False
106.327, 129.693, 1.212, 40.679 False
106.286, 129.703, 1.250, 40.712 False
106.244, 129.712, 1.298, 40.745 False
106.201, 129.723, 1.337, 40.778 False
106.156, 129.732, 1.381, 40.811 False
106.109, 129.741, 1.424, 40.844 False
106.061, 129.748, 1.464, 40.877 False
106.012, 129.755, 1.501, 40.910 False
105.962, 129.762, 1.539, 40.943 False
105.910, 129.769, 1.578, 40.976 False
105.857, 129.776, 1.617, 41.009 False
105.803, 129.784, 1.655, 41.042 False
105.747, 129.791, 1.693, 41.075 False
105.690, 129.799, 1.731, 41.108 False
105.632, 129.807, 1.769, 41.141 False
105.572, 129.814, 1.807, 41.174 False
105.512, 129.822, 1.844, 41.207 False
105.450, 129.831, 1.880, 41.240 False
105.387, 129.839, 1.916, 41.273 False
105.323, 129.847, 1.951, 41.306 False
105.257, 129.856, 1.987, 41.339 False
105.191, 129.864, 2.021, 41.372 False
105.123, 129.872, 2.057, 41.405 False
105.054, 129.880, 2.091, 41.438 False
104.984, 129.887, 2.123, 41.471 False
104.913, 129.894, 2.149, 41.504 False
104.841, 129.901, 2.173, 41.537 False
104.769, 129.907, 2.194, 41.570 False
104.695, 129.915, 2.215, 41.603 False
104.621, 129.921, 2.232, 41.636 False
104.547, 129.928, 2.250, 41.669 False
104.472, 129.934, 2.265, 41.702 False
104.396, 129.940, 2.280, 41.735 False
104.320, 129.945, 2.293, 41.768 False
104.244, 129.951, 2.306, 41.801 False
104.167, 129.955, 2.317, 41.834 False
104.090, 129.961, 2.330, 41.867 False
104.012, 129.965, 2.338, 41.900 False
103.934, 129.969, 2.349, 41.933 False
103.855, 129.973, 2.356, 41.966 False
103.777, 129.977, 2.367, 41.999 False
103.698, 129.979, 2.369, 42.032 False
103.619, 129.981, 2.379, 42.065 False
103.539, 129.982, 2.383, 42.098 False
103.459, 129.983, 2.392, 42.131 False
103.379, 129.982, 2.395, 42.164 False
103.299, 129.983, 2.405, 42.197 False
103.219, 129.981, 2.406, 42.230 False
103.138, 129.981, 2.415, 42.263 False
103.058, 129.978, 2.415, 42.296 False
102.977, 129.976, 2.423, 42.329 False
102.896, 129.974, 2.430, 42.362 False
102.815, 129.973, 2.437, 42.395 False
102.733, 129.970, 2.436, 42.428 False
102.652, 129.968, 2.442, 42.461 False
102.570, 129.964, 2.442, 42.494 False
102.489, 129.961, 2.448, 42.527 False
102.407, 129.959, 2.455, 42.560 False
102.325, 129.958, 2.459, 42.593 False
102.243, 129.955, 2.459, 42.626 False
102.161, 129.954, 2.462, 42.659 False
102.079, 129.951, 2.462, 42.692 False
101.997, 129.948, 2.466, 42.725 False
101.915, 129.945, 2.465, 42.758 False
101.832, 129.942, 2.469, 42.791 False
101.750, 129.938, 2.469, 42.824 False
101.668, 129.934, 2.472, 42.857 False
101.586, 129.929, 2.471, 42.890 False
101.503, 129.924, 2.475, 42.923 False
101.421, 129.918, 2.474, 42.956 False
101.338, 129.913, 2.477, 42.989 False
101.256, 129.906, 2.476, 43.022 False
101.173, 129.900, 2.479, 43.055 False
101.091, 129.892, 2.478, 43.088 False
101.009, 129.885, 2.480, 43.121 False
100.926, 129.876, 2.479, 43.154 False
100.844, 129.868, 2.482, 43.187 False
100.762, 129.858, 2.481, 43.220 False
100.679, 129.849, 2.484, 43.253 False
100.597, 129.838, 2.480, 43.286 False
100.515, 129.827, 2.485, 43.319 False
100.433, 129.815, 2.476, 43.352 False
100.352, 129.799, 2.459, 43.385 False
100.272, 129.779, 2.438, 43.418 False
100.192, 129.759, 2.455, 43.451 False
100.112, 129.737, 2.451, 43.484 False
100.032, 129.715, 2.471, 43.517 False
99.951, 129.696, 2.498, 43.550 False
99.868, 129.680, 2.507, 43.583 False
99.787, 129.662, 2.498, 43.616 False
99.705, 129.645, 2.496, 43.649 False
99.624, 129.626, 2.492, 43.682 False
99.543, 129.607, 2.495, 43.715 False
99.462, 129.586, 2.484, 43.748 False
99.383, 129.563, 2.474, 43.781 False
99.304, 129.537, 2.466, 43.814 False
99.224, 129.512, 2.483, 43.847 False
99.145, 129.486, 2.476, 43.880 False
99.066, 129.459, 2.488, 43.913 False
